"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
3,2,15,0.5,2,0,1,30,23,2,0,2,0,2,8,2
0,1,16,0.0476190476,9,1,12,336,41,7,0,21,0,21,111,108
1,1,3,0.8,0,1,1,15,3,2,0,5,0,5,11,0
1,1,2.75,0.25,0,2,3,11,3,1,0,4,0,3,6,0
0,1,3,0.1666666667,0,1,6,18,3,0,0,6,0,6,6,0
0,4,15,1,0,1,1,15,15,2,0,1,0,1,3,0
0,1.8333333333,10.3333333333,0.3333333333,0,1,4,62,25,0,0,6,0,4,8,0
0,1,20.5714285714,0.1428571429,3,1,2,144,89,10,0,7,0,6,35,6
0,1,4.25,0.75,2,3,3,17,7,0,0,4,0,4,12,6
0,1,4.25,0.75,2,3,3,17,7,0,0,4,0,4,12,6
1,1.5,5.5,1,1,1,2,11,8,1,0,2,0,2,6,2
0,1,3,1,2,1,2,6,3,0,0,2,0,1,4,4
1,1.5,5.5,1,1,1,2,11,8,1,0,2,0,2,6,2
0,1,3,1,2,1,2,6,3,0,0,2,0,1,4,4
0,2,17.5,1,0,0,1,35,29,1,0,2,0,1,3,0
0,1,4,0.3333333333,1,1,3,12,6,0,0,3,0,3,4,3
0,1,3,1,0,1,1,3,3,0,0,1,0,1,1,0
0,1,4.75,0.25,2,1,3,19,7,2,0,4,0,2,10,6
1,1.25,3.75,0.25,2,2,3,15,6,1,0,4,0,3,8,6
0,1.5,18.2142857143,0.3571428571,4,1,3,255,36,19,0,14,1,13,149,12
0,1.358974359,11.5128205128,0.1538461538,5,1,33,449,39,0,0,39,0,38,140,165
0,1,4.5,0.5,0,0,2,9,7,1,0,2,0,2,2,0
1,2,24,0,3,1,1,24,24,2,0,1,0,1,10,3
0,4,15,0,1,0,1,15,15,0,0,1,0,1,3,1
0,1,7,0,1,1,2,14,11,0,0,2,0,2,7,2
0,1.0769230769,8,0.0769230769,1,1,3,104,14,9,0,13,0,13,55,3
0,1,3,0.6666666667,0,1,1,9,3,1,0,3,0,2,6,0
3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
0,1,14.2631578947,0.1052631579,0,1,12,271,42,2,0,19,0,18,30,0
0,1,5.8333333333,0.1666666667,1,1,6,35,7,0,0,6,0,6,15,6
0,1,22.6363636364,0.0909090909,1,1,11,249,51,0,0,11,0,11,19,11
0,1,3,1,0,2,3,9,3,1,0,3,0,2,4,0
0,1.1333333333,6.6,0.3333333333,2,1,2,99,21,2,0,15,0,13,42,4
0,1.1428571429,8.1428571429,0.1428571429,1,2,4,57,21,0,0,7,0,6,13,4
0,1,2.6666666667,0,1,3,3,8,3,0,0,3,0,3,5,3
0,1,12.2,0.05,3,1,2,244,34,21,0,20,0,19,160,6
0,1,3.4545454545,0.0454545455,1,1,22,76,8,0,0,22,0,22,24,22
0,1.2,10.5,0.1,7,1,8,105,16,0,0,10,0,10,23,56
2,1,3,0,0,1,2,9,3,1,1,3,0,3,5,0
1,1,3,0.4285714286,0,2,3,21,3,3,0,7,0,7,14,0
1,1,3,0,0,1,2,9,3,1,1,3,0,3,5,0
0,1,3,0.3333333333,0,2,2,9,4,1,0,3,0,3,5,0
1,1,3,0.4,0,2,7,30,3,3,0,10,0,10,16,0
1,1,2.8333333333,0.3333333333,0,1,4,17,3,2,0,6,0,6,10,0
0,1.1428571429,7.7142857143,0.2857142857,1,1,4,54,15,0,0,7,0,7,13,4
