"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
5,1,216,1,7,0,1,216,216,9,0,1,9,1,16,7
3,1.6666666667,137.3333333333,4,7,0,1,412,225,29,0,3,29,3,48,7
2,1,102,1,7,0,2,306,272,33,0,3,33,3,46,14
0,2,15.5,2.3333333333,5,0,3,93,28,4,0,6,4,6,28,15
1,3,39.5,2.5,6,0,2,79,52,3,0,2,3,2,12,12
1,2.375,21.875,2.875,6,0,2,175,33,3,0,8,3,8,32,12
0,2.2666666667,16.6,2.3333333333,6,0,6,249,50,9,0,15,9,15,65,36
0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0
0,2,7.3333333333,1,1,0,2,22,14,1,0,3,1,3,6,2
0,2.6666666667,11.6666666667,1,1,0,2,35,24,2,0,3,2,3,8,2
3,1.6666666667,8.6666666667,1,2,0,2,26,18,8,0,3,8,3,10,4
2,2,8,1,1,0,2,24,16,1,0,3,1,3,6,2
4,1.8888888889,9.2222222222,1,1,0,4,83,20,1,0,9,1,9,19,4
2,1,5,1,0,0,1,5,5,1,0,1,1,1,2,0
0,2.0769230769,11.2307692308,1.1538461538,2,0,7,146,69,8,0,13,8,13,37,14
2,4.25,21.75,1.25,2,0,2,174,60,8,0,8,8,8,25,4
3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0
0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0
0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0
0,0,0,0,0,0,0,0,0,17,0,0,17,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0
7,1.3142857143,20.8857142857,2.0857142857,3,0,4,731,48,114,0,35,114,35,105,12
0,1.1,11,4.7,3,0,10,110,21,0,0,10,0,10,29,30
0,3.75,25.75,1.5,4,0,2,103,65,2,0,4,2,4,14,8
0,1,20,2,1,0,1,20,20,0,0,1,0,1,2,1
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,22,6,2,0,1,22,22,0,0,1,0,1,3,2
9,1,6,1,0,0,1,6,6,0,0,1,0,1,1,0
0,1,20,4,2,0,2,40,22,0,0,2,0,2,6,4
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,20,2,1,0,1,20,20,0,0,1,0,1,2,1
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,30,2,1,0,1,30,30,0,0,1,0,1,2,1
0,1,23.5,2,1,0,2,47,27,0,0,2,0,2,4,2
0,1,13,1,1,0,1,13,13,0,0,1,0,1,2,1
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,17,1,1,0,1,17,17,0,0,1,0,1,2,1
0,1,43,2,1,0,1,43,43,0,0,1,0,1,2,1
0,1,18,1,1,0,1,18,18,0,0,1,0,1,2,1
0,1,32,1.6666666667,1,0,3,96,48,1,0,3,1,3,6,3
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,27,2,1,0,1,27,27,0,0,1,0,1,2,1
0,1,17,1,1,0,1,17,17,0,0,1,0,1,2,1
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
0,1,23,2,1,0,1,23,23,0,0,1,0,1,2,1
0,1,24,2,1,0,1,24,24,0,0,1,0,1,2,1
0,1,18,1,1,0,1,18,18,0,0,1,0,1,2,1
0,1.6666666667,10,1,1,0,2,30,16,1,0,3,1,3,5,2
0,1,18,1,1,0,1,18,18,0,0,1,0,1,2,1
0,1,14,1,1,0,1,14,14,0,0,1,0,1,2,1
0,1,18,1,1,0,1,18,18,0,0,1,0,1,2,1
0,1,26,2,1,0,1,26,26,1,0,1,1,1,2,1
0,1,19,2,1,0,1,19,19,0,0,1,0,1,2,1
2,13,58,2,0,0,1,58,58,0,0,1,0,1,1,0
5,9,44,2,0,0,1,44,44,0,0,1,0,1,1,0
8,9,45,2,0,0,1,45,45,0,0,1,0,1,1,0
4,13,58,2,0,0,1,58,58,0,0,1,0,1,1,0
2,22,121,2,1,0,1,121,121,0,0,1,0,1,2,1
2,1.6666666667,15.8888888889,1.4444444444,6,0,1,143,48,4,0,9,4,9,35,6
4,1,34.2,1,3,0,5,171,50,0,0,5,0,5,13,15
0,1.6,15.4,1.2,1,0,4,77,50,10,0,5,10,5,11,4
0,2,23.5,1.5,2,0,2,47,39,10,0,2,10,2,7,4
0,2,24.5,1.5,2,0,2,49,41,11,0,2,11,2,7,4
0,2.2,13,1,3,0,4,65,40,9,0,5,9,5,14,12
2,1.5,13.3333333333,1.1666666667,3,0,1,80,15,3,0,6,3,6,23,3
0,1,4,1,1,0,2,8,4,2,0,2,2,2,3,2
0,1,4.5,1,1,0,2,9,5,2,0,2,2,2,3,2
0,1,4.5,1,1,0,2,9,5,3,0,2,3,2,3,2
0,1,4,1,1,0,2,8,4,2,0,2,2,2,3,2
1,1.5333333333,7.8666666667,1.4,3,0,14,118,21,1,0,15,1,15,27,42
20,1,15.7142857143,1.8571428571,3,0,3,110,21,0,0,7,0,7,19,9
21,1.125,8.625,2.3125,3,0,3,138,31,2,0,16,2,16,42,9
17,1,8,1.2,1,0,4,40,20,1,0,5,1,5,8,4
0,1,3,2,0,0,3,9,4,0,0,3,0,3,3,0
0,1.8333333333,6.6666666667,1.5,2,0,3,40,16,3,0,6,3,6,19,6
0,2,9,1.5,0,0,4,36,17,2,0,4,2,4,6,0
0,1,10.5,1,3,0,2,21,17,16,0,2,16,2,6,6
0,3.8571428571,32.1428571429,1.4285714286,7,0,7,225,67,20,0,7,20,7,24,49
0,1,6,1,2,0,2,12,8,9,0,2,9,2,5,4
0,1.8333333333,13.3333333333,0.8333333333,7,0,6,80,56,15,0,6,15,6,15,42
