"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
64,3.5416666667,24.8333333333,1.875,9,0,11,596,209,0,0,24,0,24,156,99
1,1,1,1,0,0,13,13,1,5,0,13,5,13,13,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
7,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
15,2.8108108108,18.8378378378,2.1891891892,9,0,16,697,91,10,0,37,10,37,156,144
208,2.8857142857,17.7714285714,2.2857142857,6,0,1,622,65,1,0,35,1,35,149,6
0,1,71,1,1,0,1,71,71,0,0,1,0,1,2,1
0,2.5,18.5,4,3,0,2,37,27,0,0,2,0,2,11,6
0,4,19,2,2,0,2,38,26,0,0,2,0,2,7,4
0,21,212,2,8,0,1,212,212,0,0,1,0,1,16,8
1,6.5,35,3.5,8,0,1,70,45,0,0,2,0,2,19,8
30,6,34,1.7142857143,3,0,7,238,52,0,0,7,0,7,30,21
2,1,5.75,4.5,0,0,4,23,13,0,0,4,0,4,4,0
4,13,91,2,5,0,3,273,138,0,0,3,0,3,20,15
0,47,254,2,9,0,1,254,254,0,0,1,0,1,30,9
1,6,45.5,2,4,0,1,91,51,0,0,2,0,2,10,4
7,2,7.2857142857,1.4285714286,2,0,7,51,27,0,0,7,0,7,14,14
0,4,26.3333333333,1.3333333333,7,0,2,79,38,0,0,3,0,3,17,14
5,4,39,3.6666666667,8,0,3,117,62,0,0,3,0,3,30,24
24,8.7407407407,52.1296296296,3.3148148148,13,0,4,2815,487,0,0,54,0,54,332,52
16,3.5,21.75,2.25,7,0,3,87,44,0,0,4,0,4,20,21
13,3.8571428571,23.7142857143,1.5714285714,6,0,6,166,55,0,0,7,0,7,23,36
1,2,11,3,1,0,2,22,15,0,0,2,0,2,3,2
116,1.4705882353,6.4705882353,1.5294117647,3,0,17,110,43,67,0,17,67,17,30,51
9,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
5,0,0,0,0,0,0,0,0,26,0,0,26,0,0,0
1,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0
0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0
0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,13,0,0,13,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,19,0,0,19,0,0,0
0,15.5,82.7,1.7,22,0,3,827,225,0,0,10,0,10,129,66
2,24.6,121.4,3,10,0,2,607,459,17,0,5,17,5,57,20
5,1.25,8.25,1.75,2,0,4,33,13,0,0,4,0,4,10,8
23,5.9,48.7,2.1,13,0,4,487,103,0,0,10,0,10,87,52
40,33.8,166.8,3,15,0,2,834,481,1,0,5,1,5,92,30
